"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-12",7,"20","inc covid hosp","quantile",0.85,106.026333263333
"2022-12-12",7,"20","inc covid hosp","quantile",0.9,120.865680656807
"2022-12-12",7,"20","inc covid hosp","quantile",0.95,142.724102241022
"2022-12-12",7,"20","inc covid hosp","quantile",0.975,162.459595345953
"2022-12-12",7,"20","inc covid hosp","quantile",0.99,185.03752307523
"2022-12-12",8,"20","inc covid hosp","quantile",0.01,0
"2022-12-12",8,"20","inc covid hosp","quantile",0.025,0
"2022-12-12",8,"20","inc covid hosp","quantile",0.05,0
"2022-12-12",8,"20","inc covid hosp","quantile",0.1,0
"2022-12-12",8,"20","inc covid hosp","quantile",0.15,0
"2022-12-12",8,"20","inc covid hosp","quantile",0.2,0
"2022-12-12",8,"20","inc covid hosp","quantile",0.25,4.30281552815531
"2022-12-12",8,"20","inc covid hosp","quantile",0.3,13.3744857448575
"2022-12-12",8,"20","inc covid hosp","quantile",0.35,22
"2022-12-12",8,"20","inc covid hosp","quantile",0.4,29.8077440774408
"2022-12-12",8,"20","inc covid hosp","quantile",0.45,37.6139961399613
"2022-12-12",8,"20","inc covid hosp","quantile",0.5,45
"2022-12-12",8,"20","inc covid hosp","quantile",0.55,52.9561160611606
"2022-12-12",8,"20","inc covid hosp","quantile",0.6,60.5537675376754
"2022-12-12",8,"20","inc covid hosp","quantile",0.65,68.4760332603327
"2022-12-12",8,"20","inc covid hosp","quantile",0.7,76.7444104441044
"2022-12-12",8,"20","inc covid hosp","quantile",0.75,85.9295142951431
"2022-12-12",8,"20","inc covid hosp","quantile",0.8,96
"2022-12-12",8,"20","inc covid hosp","quantile",0.85,107.732786827868
"2022-12-12",8,"20","inc covid hosp","quantile",0.9,123
"2022-12-12",8,"20","inc covid hosp","quantile",0.95,145
"2022-12-12",8,"20","inc covid hosp","quantile",0.975,165.264843398434
"2022-12-12",8,"20","inc covid hosp","quantile",0.99,189.133623936239
"2022-12-12",9,"20","inc covid hosp","quantile",0.01,0
"2022-12-12",9,"20","inc covid hosp","quantile",0.025,0
"2022-12-12",9,"20","inc covid hosp","quantile",0.05,0
"2022-12-12",9,"20","inc covid hosp","quantile",0.1,0
"2022-12-12",9,"20","inc covid hosp","quantile",0.15,0
"2022-12-12",9,"20","inc covid hosp","quantile",0.2,0
"2022-12-12",9,"20","inc covid hosp","quantile",0.25,3.12392873928741
"2022-12-12",9,"20","inc covid hosp","quantile",0.3,12.4469154691547
"2022-12-12",9,"20","inc covid hosp","quantile",0.35,20.9974299742998
"2022-12-12",9,"20","inc covid hosp","quantile",0.4,29.3449434494344
"2022-12-12",9,"20","inc covid hosp","quantile",0.45,37.3355533555335
"2022-12-12",9,"20","inc covid hosp","quantile",0.5,45
"2022-12-12",9,"20","inc covid hosp","quantile",0.55,52.9974299742998
"2022-12-12",9,"20","inc covid hosp","quantile",0.6,60.9974299742998
"2022-12-12",9,"20","inc covid hosp","quantile",0.65,68.9974299742998
"2022-12-12",9,"20","inc covid hosp","quantile",0.7,77.5687016870167
"2022-12-12",9,"20","inc covid hosp","quantile",0.75,86.9974299742998
"2022-12-12",9,"20","inc covid hosp","quantile",0.8,97.3636836368363
"2022-12-12",9,"20","inc covid hosp","quantile",0.85,109.733324833248
"2022-12-12",9,"20","inc covid hosp","quantile",0.9,125.174798747988
"2022-12-12",9,"20","inc covid hosp","quantile",0.95,148.190021400214
"2022-12-12",9,"20","inc covid hosp","quantile",0.975,168.123493484935
"2022-12-12",9,"20","inc covid hosp","quantile",0.99,192.86893118931
"2022-12-12",10,"20","inc covid hosp","quantile",0.01,0
"2022-12-12",10,"20","inc covid hosp","quantile",0.025,0
"2022-12-12",10,"20","inc covid hosp","quantile",0.05,0
"2022-12-12",10,"20","inc covid hosp","quantile",0.1,0
"2022-12-12",10,"20","inc covid hosp","quantile",0.15,0
"2022-12-12",10,"20","inc covid hosp","quantile",0.2,0
"2022-12-12",10,"20","inc covid hosp","quantile",0.25,2
"2022-12-12",10,"20","inc covid hosp","quantile",0.3,11.7169001690017
"2022-12-12",10,"20","inc covid hosp","quantile",0.35,20.8036115361154
"2022-12-12",10,"20","inc covid hosp","quantile",0.4,29
"2022-12-12",10,"20","inc covid hosp","quantile",0.45,37.1029180291803
"2022-12-12",10,"20","inc covid hosp","quantile",0.5,45
