"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-19",12,"20","inc covid hosp","quantile",0.025,17.2984950957139
"2022-12-19",12,"20","inc covid hosp","quantile",0.05,20.7402527631371
"2022-12-19",12,"20","inc covid hosp","quantile",0.1,25.7111678723611
"2022-12-19",12,"20","inc covid hosp","quantile",0.15,29.496997328846
"2022-12-19",12,"20","inc covid hosp","quantile",0.2,32.2813529578326
"2022-12-19",12,"20","inc covid hosp","quantile",0.25,34.9714089506757
"2022-12-19",12,"20","inc covid hosp","quantile",0.3,37.4940764842649
"2022-12-19",12,"20","inc covid hosp","quantile",0.35,39.3463446933705
"2022-12-19",12,"20","inc covid hosp","quantile",0.4,41.5996139422452
"2022-12-19",12,"20","inc covid hosp","quantile",0.45,43.8490113829334
"2022-12-19",12,"20","inc covid hosp","quantile",0.5,46.1134838182807
"2022-12-19",12,"20","inc covid hosp","quantile",0.55,48.3144539629908
"2022-12-19",12,"20","inc covid hosp","quantile",0.6,50.9210078666635
"2022-12-19",12,"20","inc covid hosp","quantile",0.65,53.7602929184453
"2022-12-19",12,"20","inc covid hosp","quantile",0.7,57.1693333769149
"2022-12-19",12,"20","inc covid hosp","quantile",0.75,59.9820430506456
"2022-12-19",12,"20","inc covid hosp","quantile",0.8,64.613447666297
"2022-12-19",12,"20","inc covid hosp","quantile",0.85,69.4746783149764
"2022-12-19",12,"20","inc covid hosp","quantile",0.9,76.8957821133401
"2022-12-19",12,"20","inc covid hosp","quantile",0.95,86.7589711443789
"2022-12-19",12,"20","inc covid hosp","quantile",0.975,94.843125263765
"2022-12-19",12,"20","inc covid hosp","quantile",0.99,111.570796602364
"2022-12-19",-5,"20","inc covid hosp","quantile",0.01,30.5922924122405
"2022-12-19",-5,"20","inc covid hosp","quantile",0.025,33.9549249422781
"2022-12-19",-5,"20","inc covid hosp","quantile",0.05,36.6199634749559
"2022-12-19",-5,"20","inc covid hosp","quantile",0.1,39.2468815754881
"2022-12-19",-5,"20","inc covid hosp","quantile",0.15,41.4367623593644
"2022-12-19",-5,"20","inc covid hosp","quantile",0.2,43.2967491796687
"2022-12-19",-5,"20","inc covid hosp","quantile",0.25,44.8335917839059
"2022-12-19",-5,"20","inc covid hosp","quantile",0.3,46.2988687100973
"2022-12-19",-5,"20","inc covid hosp","quantile",0.35,47.6964868431328
"2022-12-19",-5,"20","inc covid hosp","quantile",0.4,49.0244393441007
"2022-12-19",-5,"20","inc covid hosp","quantile",0.45,50.3304679504411
"2022-12-19",-5,"20","inc covid hosp","quantile",0.5,51.8470331813419
"2022-12-19",-5,"20","inc covid hosp","quantile",0.55,53.0592972449114
"2022-12-19",-5,"20","inc covid hosp","quantile",0.6,54.4051684713888
"2022-12-19",-5,"20","inc covid hosp","quantile",0.65,56.0606221664572
"2022-12-19",-5,"20","inc covid hosp","quantile",0.7,57.8473365318996
"2022-12-19",-5,"20","inc covid hosp","quantile",0.75,59.8717528657925
"2022-12-19",-5,"20","inc covid hosp","quantile",0.8,62.2154132162738
"2022-12-19",-5,"20","inc covid hosp","quantile",0.85,64.4498540895882
"2022-12-19",-5,"20","inc covid hosp","quantile",0.9,67.1485320055637
"2022-12-19",-5,"20","inc covid hosp","quantile",0.95,72.6062847112033
"2022-12-19",-5,"20","inc covid hosp","quantile",0.975,76.9586269762608
"2022-12-19",-5,"20","inc covid hosp","quantile",0.99,82.0794911979472
"2022-12-19",13,"20","inc covid hosp","quantile",0.01,13.4916008937502
"2022-12-19",13,"20","inc covid hosp","quantile",0.025,15.8255477453791
"2022-12-19",13,"20","inc covid hosp","quantile",0.05,20.0438751893822
"2022-12-19",13,"20","inc covid hosp","quantile",0.1,24.6367742671515
"2022-12-19",13,"20","inc covid hosp","quantile",0.15,28.9319584798124
"2022-12-19",13,"20","inc covid hosp","quantile",0.2,31.5028349048073
"2022-12-19",13,"20","inc covid hosp","quantile",0.25,34.2398964584386
"2022-12-19",13,"20","inc covid hosp","quantile",0.3,36.7582816822242
"2022-12-19",13,"20","inc covid hosp","quantile",0.35,39.3809350113044
"2022-12-19",13,"20","inc covid hosp","quantile",0.4,41.6154627081418
"2022-12-19",13,"20","inc covid hosp","quantile",0.45,43.8094496368935
"2022-12-19",13,"20","inc covid hosp","quantile",0.5,46.2596772663832
"2022-12-19",13,"20","inc covid hosp","quantile",0.55,48.3225100572236
"2022-12-19",13,"20","inc covid hosp","quantile",0.6,50.8663771167874
"2022-12-19",13,"20","inc covid hosp","quantile",0.65,53.5438104453798
"2022-12-19",13,"20","inc covid hosp","quantile",0.7,56.685385310758
"2022-12-19",13,"20","inc covid hosp","quantile",0.75,60.2374691730905
"2022-12-19",13,"20","inc covid hosp","quantile",0.8,65.0971185917683
"2022-12-19",13,"20","inc covid hosp","quantile",0.85,70.3756498338451
"2022-12-19",13,"20","inc covid hosp","quantile",0.9,77.2789041059499
"2022-12-19",13,"20","inc covid hosp","quantile",0.95,88.7158818418106
"2022-12-19",13,"20","inc covid hosp","quantile",0.975,101.480598840067
"2022-12-19",13,"20","inc covid hosp","quantile",0.99,113.762990712188
"2022-12-19",14,"20","inc covid hosp","quantile",0.01,13.3300461547625
"2022-12-19",14,"20","inc covid hosp","quantile",0.025,17.8468626996171
"2022-12-19",14,"20","inc covid hosp","quantile",0.05,21.0313621380239
"2022-12-19",14,"20","inc covid hosp","quantile",0.1,26.444960958078
"2022-12-19",14,"20","inc covid hosp","quantile",0.15,29.7827924529462
"2022-12-19",14,"20","inc covid hosp","quantile",0.2,33.4874997832625
"2022-12-19",14,"20","inc covid hosp","quantile",0.25,36.5820960031447
"2022-12-19",14,"20","inc covid hosp","quantile",0.3,39.6204218977417
"2022-12-19",14,"20","inc covid hosp","quantile",0.35,42.9699383194
"2022-12-19",14,"20","inc covid hosp","quantile",0.4,45.7632318223193
"2022-12-19",14,"20","inc covid hosp","quantile",0.45,48.67796338998
"2022-12-19",14,"20","inc covid hosp","quantile",0.5,51.1745346377182
"2022-12-19",14,"20","inc covid hosp","quantile",0.55,53.8469359353855
"2022-12-19",14,"20","inc covid hosp","quantile",0.6,56.4354948824954
"2022-12-19",14,"20","inc covid hosp","quantile",0.65,59.753168429783
"2022-12-19",14,"20","inc covid hosp","quantile",0.7,63.513615550247
"2022-12-19",14,"20","inc covid hosp","quantile",0.75,67.1798520286787
"2022-12-19",14,"20","inc covid hosp","quantile",0.8,71.000929230814
"2022-12-19",14,"20","inc covid hosp","quantile",0.85,76.791014946435
"2022-12-19",14,"20","inc covid hosp","quantile",0.9,84.0134477701917
"2022-12-19",14,"20","inc covid hosp","quantile",0.95,99.1551162964876
"2022-12-19",14,"20","inc covid hosp","quantile",0.975,108.443900434356
"2022-12-19",14,"20","inc covid hosp","quantile",0.99,120.981756145061
"2022-12-19",-4,"20","inc covid hosp","quantile",0.01,27.4282376951697
"2022-12-19",-4,"20","inc covid hosp","quantile",0.025,29.9990583447334
"2022-12-19",-4,"20","inc covid hosp","quantile",0.05,32.6638687486044
"2022-12-19",-4,"20","inc covid hosp","quantile",0.1,35.5077043080525
"2022-12-19",-4,"20","inc covid hosp","quantile",0.15,37.707745267419
"2022-12-19",-4,"20","inc covid hosp","quantile",0.2,39.6890258517694
"2022-12-19",-4,"20","inc covid hosp","quantile",0.25,41.4347595143348
"2022-12-19",-4,"20","inc covid hosp","quantile",0.3,42.8336239990436
"2022-12-19",-4,"20","inc covid hosp","quantile",0.35,44.4489782499938
"2022-12-19",-4,"20","inc covid hosp","quantile",0.4,45.8352484617438
"2022-12-19",-4,"20","inc covid hosp","quantile",0.45,47.0695878401651
"2022-12-19",-4,"20","inc covid hosp","quantile",0.5,48.4462495530903
"2022-12-19",-4,"20","inc covid hosp","quantile",0.55,49.8984297585951
"2022-12-19",-4,"20","inc covid hosp","quantile",0.6,51.2819398505476
"2022-12-19",-4,"20","inc covid hosp","quantile",0.65,52.928598235908
"2022-12-19",-4,"20","inc covid hosp","quantile",0.7,54.6111711715758
"2022-12-19",-4,"20","inc covid hosp","quantile",0.75,56.3520583450848
"2022-12-19",-4,"20","inc covid hosp","quantile",0.8,58.4733607010491
"2022-12-19",-4,"20","inc covid hosp","quantile",0.85,61.3229050807845
"2022-12-19",-4,"20","inc covid hosp","quantile",0.9,64.5762139193804
