"origin_date","horizon","location","target","output_type","output_type_id","value"
"2022-12-05",2,"25","inc covid hosp","quantile",0.6,119.187784698366
"2022-12-05",2,"25","inc covid hosp","quantile",0.65,121.473435963683
"2022-12-05",2,"25","inc covid hosp","quantile",0.7,124.872285940595
"2022-12-05",2,"25","inc covid hosp","quantile",0.75,128.001026112185
"2022-12-05",2,"25","inc covid hosp","quantile",0.8,130.758726076874
"2022-12-05",2,"25","inc covid hosp","quantile",0.85,134.987631876127
"2022-12-05",2,"25","inc covid hosp","quantile",0.9,141.857964648024
"2022-12-05",2,"25","inc covid hosp","quantile",0.95,152.89840646266
"2022-12-05",2,"25","inc covid hosp","quantile",0.975,161.233090824541
"2022-12-05",2,"25","inc covid hosp","quantile",0.99,179.580915297414
"2022-12-05",3,"25","inc covid hosp","quantile",0.01,71.1042815145264
"2022-12-05",3,"25","inc covid hosp","quantile",0.025,79.1815575044484
"2022-12-05",3,"25","inc covid hosp","quantile",0.05,86.5578719740953
"2022-12-05",3,"25","inc covid hosp","quantile",0.1,94.2812463260743
"2022-12-05",3,"25","inc covid hosp","quantile",0.15,98.0041376582263
"2022-12-05",3,"25","inc covid hosp","quantile",0.2,100.749789465372
"2022-12-05",3,"25","inc covid hosp","quantile",0.25,103.809179907145
"2022-12-05",3,"25","inc covid hosp","quantile",0.3,106.379533857308
